timestamp,open,high,low,close,volume
1706745600000,42576,42683.9,42563.9,42598.1,77.22108281
1706746500000,42598,42598,42400.4,42484.3,146.47092821
1706747400000,42484.2,42516.6,42199.3,42376.4,195.97146612
1706748300000,42382.2,42510,42382.1,42473.3,112.31540798
1706749200000,42473.3,42480.3,42255.3,42274.7,94.71200172
1706750100000,42274.7,42277.8,41949.6,42027.1,511.80940503
1706751000000,42024.7,42092.8,41868.2,42055.4,265.45902414
1706751900000,42055.4,42072.1,41940.6,41980,133.75504484
1706752800000,41980,42133,41954.6,42112.4,172.134353
1706753700000,42112.4,42177.6,42038.4,42116.3,150.29541061
1706754600000,42116.2,42170,42076.5,42140.1,106.21411592
1706755500000,42143.6,42176.3,42047.7,42160,131.41830135
1706756400000,42160.1,42182.2,42100,42104.1,109.34284776
1706757300000,42104.1,42104.7,41960.9,42022.1,312.17718307
1706758200000,42022.8,42127.6,41953.2,42097.4,91.68801659
1706759100000,42097.5,42120.9,42002.3,42007.5,76.33836886
1706760000000,42007.4,42043.9,41965.3,42019.9,109.03820977
1706760900000,42019.9,42054,41980,42041.6,159.44889452
1706761800000,42041.6,42093,41888.9,42089.8,136.62278614
1706762700000,42089.9,42137.1,42060.1,42070.6,94.47468394
1706763600000,42070.6,42164.7,42022.8,42140.2,84.50183476
1706764500000,42140.2,42192.2,42047.2,42052.8,90.84471678
1706765400000,42052.8,42149.3,42043.9,42092.2,49.0274417
1706766300000,42096.1,42158,42094,42152.6,34.76938406
1706767200000,42152.6,42217,42129.3,42196.2,77.4403441
1706768100000,42196.2,42224.9,42106.7,42168.5,89.87364532
1706769000000,42168.4,42220,42139.9,42200.1,74.72818814
1706769900000,42200,42215.4,42154.2,42188.3,40.87638415
1706770800000,42188.3,42188.3,42116.9,42168.5,95.02126857
1706771700000,42168.6,42240,42168.5,42231.3,81.7730839
1706772600000,42231.3,42289.9,42208.3,42272.3,73.59371858
1706773500000,42272.3,42295.1,42185,42187.8,125.19392905
1706774400000,42187.8,42230.7,42123.3,42123.3,94.2710631
1706775300000,42123.3,42182,42113.3,42152.2,67.65644627
1706776200000,42152.2,42232,42130,42231.1,44.66861789
1706777100000,42231.1,42248,42166.4,42240.8,59.93469616
1706778000000,42240.8,42262.3,42129.6,42185,69.19577898
1706778900000,42185.1,42250,42185,42214.5,72.10162995
