timestamp,open,high,low,close,volume
1769904000000,78739,79392.2,78648,79349,137.41929165
1769904900000,79346.1,79422,78975,79095.4,76.72998318
1769905800000,79095.4,79230.5,78750.1,78756.9,64.62495404
1769906700000,78756.9,79112.8,78744.6,78897.6,78.63572344
1769907600000,78896.2,78946,78465.7,78700,79.8382317
1769908500000,78700,78872.3,78379.5,78837.1,66.42954238
1769909400000,78837,78870,78295,78345,52.55447871
1769910300000,78343.1,78547.3,78289.4,78531,57.5989515
1769911200000,78531,78853,78378.2,78819.1,53.8748968
1769912100000,78819,78901.3,78521.1,78630.9,38.94091012
1769913000000,78630.9,78817.6,78611.1,78752.1,45.42955208
1769913900000,78752.1,79058.9,78720.4,78902.1,53.02554327
1769914800000,78902.1,79003.5,78747.7,78874.1,33.26011774
1769915700000,78874.1,78898.7,78674,78744.1,25.63830384
1769916600000,78744.1,78860.6,78683.7,78727.1,44.26993318
1769917500000,78731.7,78920.8,78731.7,78864.1,29.83501463
1769918400000,78864.1,79007,78727.1,78974,68.54796884
1769919300000,78974,79116,78900,78939,85.83131534
1769920200000,78938.9,79015,78912,79012.9,37.87569819
1769921100000,79012.9,79058.1,78970,78972,29.36172565
1769922000000,78976.9,79006,78734.3,78844.4,135.04423113
1769922900000,78844.5,78978,78727,78937.8,66.83526182
1769923800000,78937.9,78942.9,78530.8,78576,71.50787511
1769924700000,78576,78650,78525.2,78611.4,67.64310569
1769925600000,78611.5,78706.5,78601.1,78698,62.72469774
1769926500000,78698,78819.8,78689,78708.8,45.32864198
1769927400000,78708.7,78790.2,78405.8,78527.1,125.83266231
1769928300000,78523.5,78523.5,78267.1,78300.1,66.61703912
1769929200000,78300.2,78358,77967.6,78122.4,154.84996725
1769930100000,78122.3,78221,78005.1,78218,77.51067162
1769931000000,78217.9,78730,78179.1,78579,83.35201287
1769931900000,78579,78591.7,78350.8,78358.1,92.15542533
1769932800000,78358,78538.9,78358,78446.1,48.07515678
1769933700000,78446,78511,78263.7,78510.9,59.57438235
1769934600000,78511,78870,78467.1,78870,60.28245009
1769935500000,78869.9,78869.9,78560.1,78606.3,67.7080571
1769936400000,78606.3,78848.6,78555,78771.1,60.78552999
1769937300000,78771.1,78799.1,78642,78690.9,30.07802836
1769938200000,78690.1,78919,78689.5,78875,39.39320057
1769939100000,78874.9,79149.6,78756,79044.1,77.73583483
1769940000000,79045,79232,78894.6,79181.1,59.67507884
1769940900000,79181,79181,78995.5,79027.9,40.75452794
1769941800000,79027.9,79042.9,78387.4,78387.4,159.22149079
1769942700000,78387,78534.3,78150.6,78276.9,52.58176143
1769943600000,78277,78514,78277,78508.1,41.13100637
1769944500000,78508.1,78508.4,78311.9,78423.9,19.77655738
1769945400000,78425,78876.2,78425,78847.9,29.83120794
1769946300000,78845.1,78876.6,78715,78754.8,17.51642417
1769947200000,78754.9,78760,78493.2,78572.9,22.3902858
1769948100000,78572,78631.5,78254.5,78446.5,42.44778808
1769949000000,78446.5,78664.6,78359,78382.4,46.11397144
1769949900000,78382.5,78503.9,78382.5,78461.6,19.34457917
1769950800000,78461.5,78743.9,78461.5,78668.9,26.00210434
1769951700000,78669,78774.7,78601.7,78688.3,27.32717347
1769952600000,78688.4,78693.9,78466.1,78541,44.08482226
1769953500000,78541,78661.9,78206,78327,99.60695151
1769954400000,78327.1,78447.1,78116,78190.4,49.50023247
1769955300000,78190.4,78227.1,77817.1,77854,136.17634978
1769956200000,77846.1,78141.3,77219.2,77898.1,436.06188764
1769957100000,77898.1,78524.9,77801,78209.3,149.3135708
1769958000000,78213.2,78266.1,77525.4,77621,201.84041133
1769958900000,77622.6,77691.8,76936.1,76989.6,276.87941612
1769959800000,76988.1,77399.9,76780,77174,191.63500753
1769960700000,77174.1,77869.8,77153.1,77600.9,90.66061637
1769961600000,77601.9,77602,77094.2,77574,157.18817801
1769962500000,77572.9,77841.4,77133.4,77540,83.6498194
1769963400000,77540,77760,77170.1,77255.9,66.12056385
1769964300000,77259.9,77554.9,77141.1,77495.1,74.09721207
1769965200000,77495,77748.9,77413.8,77642.1,70.28431983
1769966100000,77642,77757.5,77350.1,77565.9,53.06819705
1769967000000,77566,77649.9,77308.1,77480.3,56.70112689
1769967900000,77480.1,77758.4,77378.8,77758.4,64.00647707
1769968800000,77758.4,78285.7,77733,78248,100.01083623
1769969700000,78248,78443.4,78009,78162.9,55.227163
1769970600000,78162.9,78194.3,77955,77991.9,21.45691517
1769971500000,77992,78066.8,77732.5,78037.1,56.45632119
1769972400000,78037.1,78111.1,77746.2,77746.2,38.42053982
1769973300000,77746.1,77808.4,77611.5,77708.8,25.1590357
1769974200000,77708.9,77802.9,77504.1,77550,33.99771823
1769975100000,77550,77550,77001,77176.1,92.42902096
1769976000000,77176,77310.1,76881.1,77199.9,72.14103666
1769976900000,77200,77428.5,76607.6,76692,115.00857943
1769977800000,76692,77752.8,76692,77427.9,111.93147138
1769978700000,77427.1,77439.9,77084.1,77111.2,67.56682093
1769979600000,77111.3,77147,76470.8,76747.9,160.09907095
1769980500000,76751,77064.7,76536.6,76997.9,76.04214464
1769981400000,76998,77174.9,76811.5,76854,81.30118259
1769982300000,76857,76874,76365.2,76535.6,173.35041282
1769983200000,76534.4,77796.8,76460,77498,270.85773264
1769984100000,77500.2,77513,76708.7,77200.1,124.69929956
1769985000000,77200,77621.5,77150.4,77469.5,51.31749973
1769985900000,77471.5,77549.3,77173.3,77256.9,33.6260069
1769986800000,77256.8,77350.4,75715.3,76655.9,482.05372364
1769987700000,76651.1,77020.9,76166.5,76806.1,289.6184048
1769988600000,76806.1,77621.5,76716.9,77330,216.33663774
1769989500000,77330,77339.4,76900,76978,151.63212932
1769990400000,76978,77719.8,76621.2,77553.6,136.95829748
1769991300000,77553.6,78096.3,77506.4,77951,226.10570012
1769992200000,77947,78153.7,77760.8,77877,89.04623317
1769993100000,77877,77981.8,77564.1,77682.1,60.9192006
1769994000000,77682,77960.5,76820.6,76833,97.92696996
1769994900000,76837,77934.9,76636.3,77780,178.8052021
1769995800000,77780,77849.1,77443.6,77720.7,61.27375176
1769996700000,77722,77757,77384.6,77528.9,32.72096982
1769997600000,77526.1,77559.5,76979.9,77207.3,103.87662527
1769998500000,77207.8,77544.9,77048.6,77132.1,49.81693207
1769999400000,77133.3,77261,76783.1,76982.1,105.14736119
1770000300000,76986,77038.9,76460.2,76500.1,121.51387926
1770001200000,76500.1,76586,75850.4,75904,276.48513871
1770002100000,75904.1,75925.6,75038,75097.7,935.03702157
1770003000000,75097.9,75224.9,74612,74651.2,604.39422153
1770003900000,74649,76473.3,74615.4,76298.4,443.47125898
1770004800000,76306,76337.6,75340.8,75530,148.40785923
1770005700000,75530,76512.8,75483.9,76486.1,192.91126696
1770006600000,76486,76612.1,76166.6,76176,110.76839984
1770007500000,76176,76190,75790.1,75891,71.03655853
1770008400000,75891,75998.9,75396.5,75526.1,148.07292391
